gene	contrast	alpha_effect	beta_effect	alpha_q	beta_q	category	alpha_plot	beta_plot
Pitpnc1	dEndo − control	-0.210904487511618	-0.2595047498490469	1.0	1.0	other tested genes	-0.20937144932326618	-0.2566770053798532
Pkia	dEndo − control	0.1152374294090156	0.2258330319664077	1.0	1.0	other tested genes	0.1149838892115535	0.2239561928569107
Pkm	dEndo − control	-0.1325130117634459	-0.1153445082106323	1.0	1.0	other tested genes	-0.13212822981956068	-0.1150902633837304
Plcb1	dEndo − control	-0.3260519281689643	0.0475535148042663	1.0	1.0	other tested genes	-0.32053489673543	0.047535610599039255
Plcb4	dEndo − control	0.0855742663779601	-0.1200191437041646	1.0	1.0	other tested genes	0.08547016630723701	-0.11973285771772184
Plcl1	dEndo − control	-0.1314273662716882	-0.2499625077488333	1.0	1.0	other tested genes	-0.1310519165269591	-0.24743008856055193
Plcxd3	dEndo − control	-0.1639448494977482	0.022876582231972	1.0	1.0	other tested genes	-0.1632191768197165	0.022874587337550392
Plekha1	dEndo − control	-0.0556115701321177	-0.088322273648605	1.0	1.0	other tested genes	-0.055582945460839556	-0.08820784380077827
Plekha5	dEndo − control	-0.1520719083545755	-0.2020757441148054	1.0	1.0	other tested genes	-0.1514917929465357	-0.20072513741981204
Plin2	dEndo − control	-0.2797460076997005	-0.1756062469856761	1.0	1.0	other tested genes	-0.2762200978561894	-0.1747160018065643
Plk2	dEndo − control	-0.1556434695618712	0.0638333665414057	1.0	1.0	other tested genes	-0.15502181513470303	0.06379009554775562
Plut	dEndo − control	-0.1688482345469282	-0.4657243188613249	1.0	1.0	other tested genes	-0.16805605341215624	-0.4503465859562711
Plxna2	dEndo − control	-0.2252912802607997	-0.2399195448721872	1.0	1.0	other tested genes	-0.22342771831167835	-0.23767551489362426
Pnliprp1	dEndo − control	0.1134748603612528	-1.1688916570827543	1.0	1.0	other tested genes	0.11323273340780048	-0.9959047027825156
Pola1	dEndo − control	-0.2361260076415023	-0.1742916522896962	1.0	1.0	other tested genes	-0.23398507981136835	-0.17342107483819
Pou3f4	dEndo − control	0.0968746175427257	-0.2095473558123374	1.0	1.0	other tested genes	0.09672373082257849	-0.20804334810519076
Ppia	dEndo − control	-0.00835207491275	-0.011633959134599	1.0	1.0	other tested genes	-0.008351977812966807	-0.011633696709783078
Ppib	dEndo − control	-0.1402108425328163	-0.1687730432636243	1.0	1.0	other tested genes	-0.13975545704413414	-0.16798191112559066
Ppm1l	dEndo − control	-0.0221405059497641	0.0794914739480784	1.0	1.0	other tested genes	-0.022138697461941702	0.07940799473226766
Ppp1r12a	dEndo − control	-0.1360320031826842	-0.1870968730945362	1.0	1.0	other tested genes	-0.13561592002674835	-0.186022155990253
Ppp1r14b	dEndo − control	-0.1231601620207587	0.0464361703800943	1.0	1.0	other tested genes	-0.12285091066637027	0.04641949802854933
Ppp1r1a	dEndo − control	0.0832475850167018	0.1394281653982206	1.0	1.0	other tested genes	0.08315173045987077	0.1389803200232599
Ppp1r9a	dEndo − control	-0.0804715013838887	-0.0763263888197822	1.0	1.0	other tested genes	-0.08038490245298403	-0.07625247310024601
Ppp2r2b	dEndo − control	-0.0130125956113855	-0.1528013840980958	1.0	1.0	other tested genes	-0.013012228407337437	-0.1522129381899718
Ppp3ca	dEndo − control	-0.0278238875567226	-0.0935528910072029	1.0	1.0	other tested genes	-0.027820298742941566	-0.0934169609654261
Ppy	dEndo − control	-0.3097684424138539	0.1237525832017754	0.0125247731402844	2.7083783114459337e-17	other tested genes	-0.30501683875945285	0.12343886811371693
Prdm16	dEndo − control	-0.255990160133704	-0.2367650856601592	1.0	1.0	other tested genes	-0.25327364825932913	-0.23460700929135644
Prdx1	dEndo − control	-0.1569089845712654	-0.0916852374942203	1.0	1.0	other tested genes	-0.15627215411509565	-0.09155726717880543
Prdx2	dEndo − control	0.0936932795083136	0.0652884987830095	1.0	1.0	other tested genes	0.09355673820947585	0.06524220453210498
Prkg1	dEndo − control	-0.1503461318349134	-0.3225648449111887	1.0	1.0	other tested genes	-0.1497854138425536	-0.3172178891420925
Prkn	dEndo − control	-0.070207356368624	-0.0460014530775561	1.0	1.0	other tested genes	-0.07014980772897347	-0.045985244303715485
Prnp	dEndo − control	-0.0554155958968216	-0.1248054199247575	1.0	1.0	other tested genes	-0.055387272502259416	-0.12448366710673402
Prox1	dEndo − control	-0.1898885017031085	-0.1479109201784924	1.0	1.0	other tested genes	-0.18876547480347	-0.14737683800423498
Prox1os	dEndo − control	-0.114790756189307	-0.3245816405972049	1.0	1.0	other tested genes	-0.11454014135472687	-0.31913673349828825
Prrc2b	dEndo − control	-0.2062101652605332	-0.2195010176950221	1.0	1.0	other tested genes	-0.20477600892633008	-0.21777555363572176
Prrc2c	dEndo − control	-0.1182390780792294	-0.0882480294863398	1.0	1.0	other tested genes	-0.11796529055927661	-0.08813388729749778
Prune2	dEndo − control	-0.3433992310278442	-0.4180445110188076	1.0	1.0	other tested genes	-0.3369849800727844	-0.4067366531622954
Prxl2a	dEndo − control	0.3451786039274543	0.171147847959248	1.0	1.0	other tested genes	0.33866743010687256	0.1703231410288796
Psd3	dEndo − control	-0.1466250797471632	-0.2758129262421429	1.0	1.0	other tested genes	-0.14610471843746958	-0.2724305068628693
Psma3	dEndo − control	-0.0687159125963361	-0.05102595886251	1.0	1.0	other tested genes	-0.0686619491713102	-0.051003842488505306
Psmb2	dEndo − control	-0.1096608480532648	0.0102199490031941	1.0	1.0	other tested genes	-0.10944224120110956	0.0102197711037774
Psmb3	dEndo − control	-0.1317079323035156	-0.0970480535787227	1.0	1.0	other tested genes	-0.13133008533001486	-0.09689635728283666
Psmb5	dEndo − control	0.0673501078914519	0.040585128196862	1.0	1.0	other tested genes	0.06729929444725992	0.0405739947970602
Psmc2	dEndo − control	-0.0226338029557545	0.1016036403098075	1.0	1.0	other tested genes	-0.022631870892936164	0.10142963331218713
Ptbp3	dEndo − control	-0.1404633872329186	-0.2506702277935779	1.0	1.0	other tested genes	-0.140005551012708	-0.24811662670709322
Ptk2b	dEndo − control	-0.2648464324832309	-0.4617736081509953	1.0	1.0	other tested genes	-0.26184405300118063	-0.44676252238278935
Ptma	dEndo − control	-0.0073391664916845	-0.0553005427184572	1.0	1.0	other tested genes	-0.007339100607914409	-0.05527239521094795
Ptprd	dEndo − control	0.1810755988720206	-0.4585439646253358	1.0	1.0	other tested genes	0.18010039136858105	-0.443828599472631
Ptprk	dEndo − control	0.2039271773065153	0.1123542273662926	1.0	1.0	other tested genes	0.20253956196549988	0.11211917673843516
Ptprm	dEndo − control	0.0926904125218547	0.6219390247755471	1.0	1.0	other tested genes	0.09255819791151124	0.5875461989679364
Ptprn2	dEndo − control	-0.008621272729358	-0.0215058207046614	1.0	1.0	other tested genes	-0.008621165934983554	-0.021504163308076193
Ptprt	dEndo − control	0.8698355485598586	0.4992931864372626	1.0	1.0	other tested genes	0.7862771029986382	0.48057954243843054
Pum1	dEndo − control	-0.0932327048933475	-0.1637448965689638	1.0	1.0	other tested genes	-0.09309816215024032	-0.163021854917879
Purb	dEndo − control	-0.1766731831436633	-0.2303414096801561	1.0	1.0	other tested genes	-0.17576676239549874	-0.22835168206486794
Pwwp3b	dEndo − control	-0.397944459657156	-0.231572952157032	1.0	1.0	other tested genes	-0.3881261227691817	-0.22955163671705867
Pygl	dEndo − control	-0.5060939685342453	-0.5334527935247527	1.0	0.0340493497319544	other tested genes	-0.4866557823501012	-0.5109310272029575
Pyy	dEndo − control	-0.9180151989319318	0.5970409476883665	1.0	5.832658082082929e-05	other tested genes	-0.822197691303739	0.5662858766526536
Rab22a	dEndo − control	-0.0855389229192249	-0.1118343655325419	1.0	1.0	other tested genes	-0.08543495149848873	-0.11160255051618298
Rab3a	dEndo − control	0.0191688756414317	-0.0937842950829971	1.0	1.0	other tested genes	0.019167701915044747	-0.09364735652512664
Rab3c	dEndo − control	-0.1349721410550667	-0.4024776548510242	1.0	1.0	other tested genes	-0.1345656559393538	-0.39233478065322963
Rabgap1l	dEndo − control	-0.0422089483010633	-0.0535178823724406	1.0	1.0	other tested genes	-0.042196425127750584	-0.0534923679140622
Rack1	dEndo − control	-0.0350629229693206	0.0292471137369956	1.0	1.0	other tested genes	-0.03505574249811017	0.029242945708563527
Rai2	dEndo − control	-0.4700431081877038	0.1164447243305423	0.7843794792030876	1.0	other tested genes	-0.45425837252084333	0.1161831642498584
Ralgapa1	dEndo − control	-0.0553660339970821	-0.0485431724435147	1.0	1.0	other tested genes	-0.05533778645949701	-0.04852412778928542
Ralgapa2	dEndo − control	-0.0217366847925433	0.0334148991647323	1.0	1.0	other tested genes	-0.02173497345235179	0.03340868402219387
Rap1b	dEndo − control	-0.1447516421596333	0.0162058697077639	1.0	1.0	other tested genes	-0.14425085204635502	0.016205160433083177
Rap1gap2	dEndo − control	-0.1918084446341903	-0.2365617527322942	1.0	1.0	other tested genes	-0.19065137936898569	-0.23440914210151476
Rapgef4	dEndo − control	-0.1226747534704232	-0.1488049473965671	1.0	1.0	other tested genes	-0.12236912803115545	-0.14826118588352413
Rbfox3	dEndo − control	-0.0650675951860535	-0.1361199986872162	1.0	1.0	other tested genes	-0.06502176866474783	-0.13570311198128665
Rbm3	dEndo − control	-0.407076679996488	-0.2794390088188098	1.0	1.0	other tested genes	-0.39659780786203247	-0.27592443772009567
Rbm39	dEndo − control	-0.0205712896001861	-0.0513062577665496	1.0	1.0	other tested genes	-0.020569838990361956	-0.05128377520333347
Rbms1	dEndo − control	-0.1527667938649927	-0.301404207949628	1.0	1.0	other tested genes	-0.15217874474312074	-0.2970177746378932
Rbms3	dEndo − control	-0.2266938323269912	-0.2637314684254246	1.0	1.0	other tested genes	-0.22479577029061693	-0.26076610036401254
Rbp4	dEndo − control	0.2927625348867118	0.2706334199051692	1.0	1.0	other tested genes	0.28873395084629316	0.26743414013833905
Rcan2	dEndo − control	-0.291919136938352	-0.3894086184232816	1.0	1.0	other tested genes	-0.2879244356866348	-0.38018360517041816
Rere	dEndo − control	-0.0765695676110723	-0.1946201852761113	1.0	1.0	other tested genes	-0.07649494438649504	-0.19341206080898926
Resp18	dEndo − control	0.3688581812307158	0.3320157160429241	1.0	1.0	other tested genes	0.36096805414912586	0.3261999018951896
Rev3l	dEndo − control	-0.0787722409185292	-0.1368288758768933	1.0	1.0	other tested genes	-0.07869100306202542	-0.1364054784499816
Rfx3	dEndo − control	-0.1138292834990073	-0.1785030507082443	1.0	1.0	other tested genes	-0.11358488947750356	-0.17756844002894664
Rfx6	dEndo − control	-0.0018550488277015	0.0858061560345845	1.0	1.0	other tested genes	-0.0018550477637689076	0.08570120926228023
Rgs17	dEndo − control	-0.103476321652361	-0.1294727918582275	1.0	1.0	other tested genes	-0.10329254625157526	-0.1291137638255191
Rgs7	dEndo − control	-0.450733607483622	-0.0365680457480994	1.0	1.0	other tested genes	-0.4367185694382063	-0.03655990071605885
Rhobtb1	dEndo − control	-0.5287048298540103	-0.391611486666639	1.0	1.0	other tested genes	-0.5067377295160599	-0.382235562696421
Rian	dEndo − control	-0.0740055153424269	-0.1409820790802154	1.0	1.0	other tested genes	-0.07393812885375027	-0.14051918209689435
Rictor	dEndo − control	-0.2851668676276417	0.0331005450519994	1.0	1.0	other tested genes	-0.28143684555333737	0.033094503616445704
Rimbp2	dEndo − control	-0.1842075310070271	-0.1206590670484692	1.0	1.0	other tested genes	-0.18318135659810142	-0.1203681972523233
Rims2	dEndo − control	-0.0253246046251841	-0.0405550812500223	1.0	1.0	other tested genes	-0.02532189847769373	-0.04054397254737504
Rmnd5a	dEndo − control	-0.0837246830366863	-0.1881064804400784	1.0	1.0	other tested genes	-0.08362717444583187	-0.18701445265351269
Rnf130	dEndo − control	-0.1999801261683224	-0.0599177515296766	1.0	1.0	other tested genes	-0.1986706224167072	-0.05988195717196288
Ro60	dEndo − control	-0.1219471379965882	-0.0811664702828609	1.0	1.0	other tested genes	-0.12164689481037134	-0.08107761272968105
Robo1	dEndo − control	-0.3886212666369542	-0.0522688711819139	1.0	1.0	other tested genes	-0.3794498208871431	-0.05224510033126189
Robo2	dEndo − control	-0.4323636673038371	-0.3509869956211451	1.0	1.0	other tested genes	-0.4199139955602881	-0.3441529957129827
Rock1	dEndo − control	0.0354153975418331	0.0395584463762353	1.0	1.0	other tested genes	0.03540799842124149	0.0395481363260279
Romo1	dEndo − control	-0.177961787883447	-0.1290938811561016	1.0	1.0	other tested genes	-0.1770355747516924	-0.12873798056623895
Ror2	dEndo − control	-0.3868315189222561	-0.22715381738546	1.0	1.0	other tested genes	-0.37778111333504577	-0.22524435062995
Rora	dEndo − control	0.0073799491623165	0.0435543868380675	1.0	1.0	other tested genes	0.007379882174130689	0.04354062824615244
Rph3al	dEndo − control	-0.2345055516272799	-0.0852911957033992	1.0	1.0	other tested genes	-0.23240770786272452	-0.08518812304414812
Rpn1	dEndo − control	-0.1342428105954991	-0.0425743020428984	1.0	1.0	other tested genes	-0.13384284447062897	-0.04256145102990956
Rpn2	dEndo − control	-0.0200615340432378	-0.183462829787767	1.0	1.0	other tested genes	-0.020060188608849065	-0.18244892889256
Rragb	dEndo − control	-0.1107421867036004	-0.0739947853020955	1.0	1.0	other tested genes	-0.11051707291774748	-0.07392742807227677
Rtl4	dEndo − control	0.7859596087797764	-0.53985854638128	1.0	1.0	other tested genes	0.7216669711198685	-0.5165753543060707
Runx1t1	dEndo − control	-0.135071307812438	-0.1484131537832609	1.0	1.0	other tested genes	-0.13466393092373888	-0.14787364821987156
Rwdd1	dEndo − control	0.1356074981931271	0.0768432703360797	1.0	1.0	other tested genes	0.13519527711154117	0.07676784543040946
S100a10	dEndo − control	-0.5109089837361208	0.1874899558379523	1.0	1.0	other tested genes	-0.49094776739256946	0.18640852053354529
S100a11	dEndo − control	-0.1189469835409783	-0.1051057285007076	1.0	1.0	other tested genes	-0.11866826980948769	-0.10491316334649578
Samd5	dEndo − control	-0.0754488704902333	0.1770794837225056	1.0	1.0	other tested genes	-0.07537747072090079	0.176166852709966
Sar1b	dEndo − control	-0.0466267115037364	-0.0354110210882672	1.0	1.0	other tested genes	-0.04660983320883448	-0.03540362470934225
Sbf2	dEndo − control	-0.1487912047735452	-0.0854648156764577	1.0	1.0	other tested genes	-0.14824759291669642	-0.0853611136625765
Scaper	dEndo − control	0.0358328301613534	0.0771021404649251	1.0	1.0	other tested genes	0.03582516641242419	0.07702595207297383
Scg2	dEndo − control	0.265901077414145	-0.0133653638600955	1.0	1.0	other tested genes	0.26286341512317635	-0.013364965976346984
Scg3	dEndo − control	-0.1675670669494685	-0.1411765121469156	1.0	1.0	other tested genes	-0.16679263469028915	-0.14071170863984808
Scgn	dEndo − control	-0.2478721413271744	-0.2240710387555375	1.0	1.0	other tested genes	-0.24540161984757736	-0.2222371576151061
Schip1	dEndo − control	-0.1995684210145243	-0.3731473411324092	1.0	1.0	other tested genes	-0.19826689478536408	-0.36498937792884184
Scin	dEndo − control	-0.1789948647666084	-1.1031919719169836	1.0	1.0	other tested genes	-0.17805258046481537	-0.9524923778897143
Sct	dEndo − control	0.5445780430283653	-0.0394169697444561	1.0	1.0	other tested genes	0.5207242100113044	-0.03940676986631765
Sdcbp	dEndo − control	-0.0864089811787405	-0.1367879284266587	1.0	1.0	other tested genes	-0.08630181192138907	-0.13636490890047434
Sdf2l1	dEndo − control	0.136605324101903	-0.2770629391760796	1.0	1.0	other tested genes	0.13618398710186258	-0.27363533201199813
Sdk1	dEndo − control	-0.0801759297652672	-0.1827775309364266	1.0	1.0	other tested genes	-0.08009027974532229	-0.181774838988954
Sec11a	dEndo − control	-0.0198974293396492	0.016048262003111	1.0	1.0	other tested genes	-0.01989611664927384	0.016047573220079662
Sec11c	dEndo − control	-0.0536100751903042	-0.1944960631535158	1.0	1.0	other tested genes	-0.053584428760606165	-0.1932902232190814
Sec24d	dEndo − control	-0.1732577541742129	-0.1133673748539974	1.0	1.0	other tested genes	-0.1724024425229127	-0.1131259326664193
Sec61b	dEndo − control	0.0506539357055364	0.0901381204599762	1.0	1.0	other tested genes	0.05063229918781449	0.09001650434299006
Sec61g	dEndo − control	-0.076253931207548	-0.045471090945753	1.0	1.0	other tested genes	-0.07618022543052305	-0.04545543601682659
Selenof	dEndo − control	-0.0919655703622475	0.0426141312595158	1.0	1.0	other tested genes	-0.09183642559784932	0.04260124416519033
Selenok	dEndo − control	0.0546777913416371	-0.0252609182200308	1.0	1.0	other tested genes	0.05465058325459316	-0.025258232433636514
Selenom	dEndo − control	-0.3317209368146965	-0.4290891317622018	1.0	1.0	other tested genes	-0.3259201270470685	-0.4169065746080011
Selenos	dEndo − control	0.0250789244921424	-0.1310599170872724	1.0	1.0	other tested genes	0.025076296327404428	-0.13068759167621777
Sem1	dEndo − control	-0.1111285511034359	-0.0867309559565745	1.0	1.0	other tested genes	-0.11090108160939982	-0.08662258693988516
Serf2	dEndo − control	0.0385041519317283	0.0418785184023	1.0	1.0	other tested genes	0.0384946440919804	0.04186628689028618
Serp1	dEndo − control	-0.0190803047444831	-0.088949529649892	1.0	1.0	other tested genes	-0.01907914721108382	-0.08883265025311081
